N_unmapped	452303	452303	452303
N_multimapping	3280855	3280855	3280855
N_noFeature	1410999	1572976	19291140
N_ambiguous	598992	178343	34745
ENSMUSG00000102693.1	0	0	0
ENSMUSG00000064842.1	0	0	0
ENSMUSG00000051951.5	687	682	5
ENSMUSG00000102851.1	0	0	0
ENSMUSG00000103377.1	1	0	1
ENSMUSG00000104017.1	0	0	0
ENSMUSG00000103025.1	0	0	0
ENSMUSG00000089699.1	0	1	0
ENSMUSG00000103201.1	0	0	0
ENSMUSG00000103147.1	0	0	0
ENSMUSG00000103161.1	0	0	0
ENSMUSG00000102331.1	2	2	0
ENSMUSG00000102348.1	3	3	0
ENSMUSG00000102592.1	0	0	0
ENSMUSG00000088333.2	0	0	0
ENSMUSG00000102343.1	0	0	0
ENSMUSG00000102948.1	0	0	0
ENSMUSG00000025900.8	2	2	0
ENSMUSG00000104123.1	0	0	0
ENSMUSG00000025902.11	98	98	0
ENSMUSG00000104238.1	0	0	0
ENSMUSG00000102269.1	1	1	0
ENSMUSG00000096126.1	0	0	0
ENSMUSG00000103003.1	0	0	0
ENSMUSG00000104328.1	1	1	0
ENSMUSG00000102735.1	0	0	0
ENSMUSG00000098104.1	1	1	0
ENSMUSG00000102175.1	0	0	0
ENSMUSG00000088000.1	0	0	0
ENSMUSG00000103265.1	0	0	0
ENSMUSG00000103922.1	0	0	0
ENSMUSG00000033845.11	466	464	2
ENSMUSG00000102275.1	6	6	0
ENSMUSG00000025903.12	525	525	0
ENSMUSG00000104217.1	0	0	0
ENSMUSG00000033813.13	572	571	1
ENSMUSG00000062588.4	0	0	0
ENSMUSG00000103280.1	49	49	0
ENSMUSG00000002459.15	545	544	2
ENSMUSG00000091305.1	0	0	0
ENSMUSG00000102653.1	2	1	1
ENSMUSG00000085623.1	1	0	1
ENSMUSG00000091665.1	0	0	0
ENSMUSG00000033793.10	3208	3202	7
ENSMUSG00000104352.1	0	0	0
ENSMUSG00000104046.1	0	0	0
ENSMUSG00000102907.1	0	0	0
ENSMUSG00000025905.11	43	43	0
ENSMUSG00000103936.1	0	0	0
ENSMUSG00000093015.1	0	0	0
ENSMUSG00000103519.1	0	0	0
ENSMUSG00000033774.4	35	35	0
ENSMUSG00000103090.1	0	0	0
ENSMUSG00000025907.12	1357	1362	2
ENSMUSG00000090031.2	12	12	7
ENSMUSG00000087247.3	0	0	0
ENSMUSG00000103355.1	0	0	0
ENSMUSG00000102706.1	0	0	0
ENSMUSG00000103845.1	16	16	0
ENSMUSG00000033740.15	97	97	0
ENSMUSG00000103329.2	4	0	4
ENSMUSG00000104385.1	0	0	0
ENSMUSG00000102135.1	0	0	0
ENSMUSG00000103282.1	0	0	0
ENSMUSG00000102534.1	0	0	0
ENSMUSG00000102213.1	0	0	0
ENSMUSG00000103629.1	0	0	0
ENSMUSG00000051285.15	1992	1985	7
ENSMUSG00000098201.1	0	0	0
ENSMUSG00000103509.1	79	79	0
ENSMUSG00000048538.7	0	0	0
ENSMUSG00000103709.1	0	0	0
ENSMUSG00000077244.1	0	0	0
ENSMUSG00000102768.1	0	0	0
ENSMUSG00000097797.4	6	6	0
ENSMUSG00000103498.1	0	0	0
ENSMUSG00000103067.1	0	0	0
ENSMUSG00000102320.1	0	0	0
ENSMUSG00000104226.1	1	1	0
ENSMUSG00000103903.1	0	0	0
ENSMUSG00000103557.1	0	0	0
ENSMUSG00000025909.14	306	299	7
ENSMUSG00000102647.1	1	1	0
ENSMUSG00000086235.1	2	2	0
ENSMUSG00000102253.1	1	1	0
ENSMUSG00000093970.1	0	0	0
ENSMUSG00000103884.1	0	0	0
ENSMUSG00000084353.1	0	0	0
ENSMUSG00000103933.1	1	1	0
ENSMUSG00000076135.1	0	0	0
ENSMUSG00000086195.1	0	0	0
ENSMUSG00000104504.1	0	0	0
ENSMUSG00000066693.2	0	0	0
ENSMUSG00000102316.1	0	0	0
ENSMUSG00000103819.1	0	0	0
ENSMUSG00000102871.1	0	0	0
ENSMUSG00000101571.2	0	0	0
ENSMUSG00000104428.1	0	0	0
ENSMUSG00000102272.1	0	0	0
ENSMUSG00000065625.1	0	0	0
ENSMUSG00000103411.1	1	1	0
ENSMUSG00000061024.8	270	266	4
ENSMUSG00000025911.12	421	496	6
ENSMUSG00000079671.6	25	14	542
ENSMUSG00000081441.3	0	0	0
ENSMUSG00000067879.3	5939	6380	9
ENSMUSG00000099827.1	0	0	0
ENSMUSG00000025912.14	58	58	0
ENSMUSG00000045210.8	1862	1919	4
ENSMUSG00000097893.5	6	7	60
